time,latitude,longitude,elevation,heart_rate,cadence,lat_prev,lon_prev,distance_segment_m,distance_cumulative_km,time_delta_s,speed_mps,pace_min_per_km
2025-04-21 00:02:36+00:00,34.606469,-98.421039,341.2,133,80,34.606463,-98.421079,3.7211608730303176,0.49426554761114216,1.0,3.7211608730303176,4.478898002178421
2025-04-21 00:02:37+00:00,34.606475,-98.420999,341.1,133,80,34.606469,-98.421039,3.721160612914053,0.4979867082240562,1.0,3.721160612914053,4.478898315261983
2025-04-21 00:02:38+00:00,34.606481,-98.420958,341.1,133,81,34.606475,-98.420999,3.8112342422249035,0.5017979424662811,1.0,3.8112342422249035,4.373045302581663
2025-04-21 00:02:39+00:00,34.606483,-98.420921,341.3,133,81,34.606481,-98.420958,3.3935928291758617,0.5051915352954569,1.0,3.3935928291758617,4.9112256062986575
2025-04-21 00:02:40+00:00,34.606486,-98.420886,341.3,133,81,34.606483,-98.420921,3.2205777302014615,0.5084121130256584,1.0,3.2205777302014615,5.1750652821403635
2025-04-21 00:02:41+00:00,34.606492,-98.420853,341.3,133,81,34.606486,-98.420886,3.093023507601994,0.5115051365332604,1.0,3.093023507601994,5.388481516237039
2025-04-21 00:02:42+00:00,34.606495,-98.420816,341.2,133,82,34.606492,-98.420853,3.402688766766088,0.5149078253000265,1.0,3.402688766766088,4.898097105672116
2025-04-21 00:02:43+00:00,34.606496,-98.420779,341.1,133,82,34.606495,-98.420816,3.388122715018702,0.5182959480150452,1.0,3.388122715018702,4.919154765593548
2025-04-21 00:02:44+00:00,34.606503,-98.420741,341.2,134,82,34.606496,-98.420779,3.563857122781809,0.5218598051378269,1.0,3.563857122781809,4.676590397931165
2025-04-21 00:02:45+00:00,34.606515,-98.420708,341.3,134,82,34.606503,-98.420741,3.301838787316321,0.5251616439251433,1.0,3.301838787316321,5.04770252988227
2025-04-21 00:02:46+00:00,34.606521,-98.420673,341.3,136,81,34.606515,-98.420708,3.2719948005986526,0.528433638725742,1.0,3.2719948005986526,5.093742813084733
2025-04-21 00:02:47+00:00,34.606528,-98.420637,341.3,135,81,34.606521,-98.420673,3.385468106599947,0.5318191068323419,1.0,3.385468106599947,4.923011966205908
2025-04-21 00:02:48+00:00,34.606535,-98.420601,341.3,135,81,34.606528,-98.420637,3.3854678353138365,0.5352045746676558,1.0,3.3854678353138365,4.923012360699324
2025-04-21 00:02:49+00:00,34.606538,-98.420564,341.2,136,80,34.606535,-98.420601,3.402687022829391,0.5386072616904852,1.0,3.402687022829391,4.898099616032673
2025-04-21 00:02:50+00:00,34.606539,-98.420527,341.2,137,80,34.606538,-98.420564,3.3881209611874064,0.5419953826516726,1.0,3.3881209611874064,4.919157311951153
2025-04-21 00:02:51+00:00,34.606537,-98.42049,341.2,138,80,34.606539,-98.420527,3.393590551473165,0.5453889732031457,1.0,3.393590551473165,4.9112289026043365
2025-04-21 00:02:52+00:00,34.606534,-98.420454,341.2,139,80,34.606537,-98.42049,3.3116185744872118,0.5487005917776329,1.0,3.3116185744872118,5.032795784031607
2025-04-21 00:02:53+00:00,34.606529,-98.420417,341.2,140,80,34.606534,-98.420454,3.431633705784185,0.5521322254834171,1.0,3.431633705784185,4.856782928757072
2025-04-21 00:02:54+00:00,34.606525,-98.420381,341.2,141,80,34.606529,-98.420417,3.3246609202296864,0.5554568864036468,1.0,3.3246609202296864,5.013052578862259
2025-04-21 00:02:55+00:00,34.606521,-98.420345,341.3,141,80,34.606525,-98.420381,3.324661077426226,0.5587815474810729,1.0,3.324661077426226,5.013052341835235
2025-04-21 00:02:56+00:00,34.606523,-98.420309,341.4,141,79,34.606521,-98.420345,3.302271851851725,0.5620838193329247,1.0,3.302271851851725,5.0470405671338865
2025-04-21 00:02:57+00:00,34.606526,-98.420277,341.5,142,79,34.606523,-98.420309,2.9476256509247536,0.5650314449838495,1.0,2.9476256509247536,5.654279740295781
2025-04-21 00:02:58+00:00,34.606526,-98.420241,341.5,142,81,34.606526,-98.420277,3.29477479565805,0.5683262197795076,1.0,3.29477479565805,5.058524795674612
2025-04-21 00:02:59+00:00,34.60652,-98.420206,341.5,142,81,34.606526,-98.420241,3.2719946117646557,0.5715982143912722,1.0,3.2719946117646557,5.09374310705582
2025-04-21 00:03:00+00:00,34.606506,-98.42017,341.4,142,81,34.60652,-98.420206,3.644030207117475,0.5752422445983897,1.0,3.644030207117475,4.573699737023805
